Country_code,Sector,stri2014,average2014,grid,stri,average,OECD
"IDN","Broadcasting",.3824763,.293007,2024,.3296826,.3031819,
"ISR","Broadcasting",.3314794,.293007,2024,.3314794,.3031819,
"IND","Broadcasting",.3467956,.293007,2024,.3366989,.3031819,
"AUT","Broadcasting",.3483358,.293007,2024,.3483358,.3031819,
"MYS","Broadcasting",.3621973,.293007,2024,.3523574,.3031819,
"VNM","Broadcasting",.3165055,.293007,2024,.3541542,.3031819,
"SGP","Broadcasting",.3709249,.293007,2024,.3709249,.3031819,
"KOR","Broadcasting",.4149911,.293007,2024,.3743476,.3031819,
"THA","Broadcasting",.4555489,.293007,2024,.3760589,.3031819,
"CHE","Broadcasting",.3495337,.293007,2024,.3782836,.3031819,
"ISL","Broadcasting",.4003594,.293007,2024,.3864123,.3031819,
"KAZ","Broadcasting",.3592026,.293007,2024,.3923163,.3031819,
"ZAF","Broadcasting",.3660477,.293007,2024,.3947121,.3031819,
"POL","Broadcasting",.3828185,.293007,2024,.3967656,.3031819,
"BRA","Broadcasting",.4739454,.293007,2024,.4371524,.3031819,
"TUR","Broadcasting",.4128519,.293007,2024,.4534954,.3031819,
"RUS","Broadcasting",.2244374,.293007,2024,.5000428,.3031819,
"PER","Broadcasting",.5951057,.293007,2024,.5921109,.3031819,
"PHL","Broadcasting",.6199196,.293007,2024,.6199196,.3031819,
"MEX","Broadcasting",.5933088,.293007,2024,.6232566,.3031819,
"COL","Broadcasting",.631642,.293007,2024,.6277916,.3031819,
"CHN","Broadcasting",.6311285,.293007,2024,.6350645,.3031819,
"JPN","Motion pictures",.0772545,.191835,2024,.0633506,.1952408,
"PRT","Motion pictures",.0931166,.191835,2024,.0784295,.1952408,
"CZE","Motion pictures",.065211,.191835,2024,.0895917,.1952408,
"ESP","Motion pictures",.0958582,.191835,2024,.0985998,.1952408,
"NLD","Motion pictures",.0991873,.191835,2024,.1012435,.1952408,
"USA","Motion pictures",.1170077,.191835,2024,.1114266,.1952408,
"DNK","Motion pictures",.101831,.191835,2024,.1151474,.1952408,
"LVA","Motion pictures",.1173994,.191835,2024,.1306178,.1952408,
"AUS","Motion pictures",.1468716,.191835,2024,.1329678,.1952408,
"SVK","Motion pictures",.1229805,.191835,2024,.136199,.1952408,
"DEU","Motion pictures",.112112,.191835,2024,.1364927,.1952408,
"IRL","Motion pictures",.1070205,.191835,2024,.1369823,.1952408,
"EST","Motion pictures",.1605797,.191835,2024,.1410947,.1952408,
"CRI","Motion pictures",.1436405,.191835,2024,.1436405,.1952408,
"GBR","Motion pictures",.1390385,.191835,2024,.1473612,.1952408,
"NZL","Motion pictures",.1434446,.191835,2024,.1573485,.1952408,
"ZAF","Motion pictures",.1199452,.191835,2024,.1589151,.1952408,
"LTU","Motion pictures",.1197493,.191835,2024,.1598943,.1952408,
"GRC","Motion pictures",.1668462,.191835,2024,.1689024,.1952408,
"OECD","Motion pictures",.1595979,.191835,2024,,.1952408,.1694615
"CHL","Motion pictures",.1534319,.191835,2024,.1701753,.1952408,
"SWE","Motion pictures",.1619504,.191835,2024,.1751689,.1952408,
"LUX","Motion pictures",.1671399,.191835,2024,.1752668,.1952408,
"POL","Motion pictures",.1424655,.191835,2024,.1775188,.1952408,
"NOR","Motion pictures",.1724273,.191835,2024,.1812396,.1952408,
"AUT","Motion pictures",.1690003,.191835,2024,.1822187,.1952408,
"ISR","Motion pictures",.1859395,.191835,2024,.1859395,.1952408,
"PER","Motion pictures",.1733085,.191835,2024,.1867228,.1952408,
"BEL","Motion pictures",.1940664,.191835,2024,.1947518,.1952408,
"HUN","Motion pictures",.1629296,.191835,2024,.195633,.1952408,
"KOR","Motion pictures",.2270635,.191835,2024,.1964163,.1952408,
"FIN","Motion pictures",.1348282,.191835,2024,.1967101,.1952408,
"SGP","Motion pictures",.2148242,.191835,2024,.2009204,.1952408,
"CAN","Motion pictures",.2019974,.191835,2024,.2019974,.1952408,
"SVN","Motion pictures",.1893665,.191835,2024,.2086556,.1952408,
"MYS","Motion pictures",.2199158,.191835,2024,.2087535,.1952408,
"FRA","Motion pictures",.233428,.191835,2024,.2257906,.1952408,
"COL","Motion pictures",.2204054,.191835,2024,.2259865,.1952408,
"CHE","Motion pictures",.2028787,.191835,2024,.230001,.1952408,
"ITA","Motion pictures",.2066973,.191835,2024,.2338196,.1952408,
"KAZ","Motion pictures",.2554587,.191835,2024,.2358758,.1952408,
"PHL","Motion pictures",.2583961,.191835,2024,.2389112,.1952408,
"TUR","Motion pictures",.2072848,.191835,2024,.2405757,.1952408,
"IND","Motion pictures",.212768,.191835,2024,.2445902,.1952408,
"IDN","Motion pictures",.5037697,.191835,2024,.2484089,.1952408,
"MEX","Motion pictures",.2549691,.191835,2024,.2661314,.1952408,
"THA","Motion pictures",.3486732,.191835,2024,.2873788,.1952408,
"BRA","Motion pictures",.3721727,.191835,2024,.3248801,.1952408,
"ISL","Motion pictures",.3473024,.191835,2024,.3262509,.1952408,
"VNM","Motion pictures",.3072554,.191835,2024,.3299716,.1952408,
"RUS","Motion pictures",.2489964,.191835,2024,.3751101,.1952408,
"CHN","Motion pictures",.5156173,.191835,2024,.5030843,.1952408,
"JPN","Sound recording",.0611056,.1880702,2024,.0484669,.1922588,
"ESP","Sound recording",.0820969,.1880702,2024,.0764919,.1922588,
"NLD","Sound recording",.0993516,.1880702,2024,.0986922,.1922588,
"CZE","Sound recording",.079789,.1880702,2024,.1063853,.1922588,
"LVA","Sound recording",.0983625,.1880702,2024,.1159468,.1922588,
"PRT","Sound recording",.1397956,.1880702,2024,.1210023,.1922588,
"DEU","Sound recording",.0953951,.1880702,2024,.1219914,.1922588,
"GBR","Sound recording",.1204528,.1880702,2024,.1239697,.1922588,
"LTU","Sound recording",.1038576,.1880702,2024,.1305638,.1922588,
"USA","Sound recording",.1374876,.1880702,2024,.1374876,.1922588,
"SVK","Sound recording",.1200132,.1880702,2024,.1375975,.1922588,
"CRI","Sound recording",.1616661,.1880702,2024,.1440818,.1922588,
"AUS","Sound recording",.1604572,.1880702,2024,.1478184,.1922588,
"EST","Sound recording",.1530938,.1880702,2024,.1489175,.1922588,
"FRA","Sound recording",.1613364,.1880702,2024,.1528739,.1922588,
"LUX","Sound recording",.1440818,.1880702,2024,.155072,.1922588,
"SWE","Sound recording",.138257,.1880702,2024,.1558413,.1922588,
"DNK","Sound recording",.1286955,.1880702,2024,.1573799,.1922588,
"IRL","Sound recording",.1271568,.1880702,2024,.162875,.1922588,
"CHL","Sound recording",.1430926,.1880702,2024,.1704583,.1922588,
"OECD","Sound recording",.1616719,.1880702,2024,,.1922588,.1717627
"POL","Sound recording",.1164963,.1880702,2024,.1740851,.1922588,
"CAN","Sound recording",.1747445,.1880702,2024,.1747445,.1922588,
"KOR","Sound recording",.2072755,.1880702,2024,.1765029,.1922588,
"ZAF","Sound recording",.1461699,.1880702,2024,.1804594,.1922588,
"NZL","Sound recording",.158369,.1880702,2024,.1836465,.1922588,
"SGP","Sound recording",.1879327,.1880702,2024,.1879327,.1922588,
"MYS","Sound recording",.1970546,.1880702,2024,.1880426,.1922588,
"IDN","Sound recording",.448291,.1880702,2024,.1923288,.1922588,
"FIN","Sound recording",.1630948,.1880702,2024,.1968348,.1922588,
"IND","Sound recording",.176393,.1880702,2024,.1972744,.1922588,
"NOR","Sound recording",.1922189,.1880702,2024,.1982635,.1922588,
"HUN","Sound recording",.1790307,.1880702,2024,.2057369,.1922588,
"COL","Sound recording",.1892516,.1880702,2024,.2076052,.1922588,
"TUR","Sound recording",.2036487,.1880702,2024,.2082646,.1922588,
"BRA","Sound recording",.2654138,.1880702,2024,.2091439,.1922588,
"MEX","Sound recording",.2001319,.1880702,2024,.2091439,.1922588,
"AUT","Sound recording",.1929882,.1880702,2024,.2105726,.1922588,
"GRC","Sound recording",.1951863,.1880702,2024,.2121112,.1922588,
"PER","Sound recording",.2114518,.1880702,2024,.2180459,.1922588,
"CHE","Sound recording",.2028794,.1880702,2024,.2204638,.1922588,
"SVN","Sound recording",.2005715,.1880702,2024,.2205737,.1922588,
"KAZ","Sound recording",.2374986,.1880702,2024,.2231014,.1922588,
"BEL","Sound recording",.2289262,.1880702,2024,.2239807,.1922588,
"PHL","Sound recording",.2726673,.1880702,2024,.2509067,.1922588,
"ISR","Sound recording",.2644247,.1880702,2024,.2644247,.1922588,
"VNM","Sound recording",.2416749,.1880702,2024,.2669524,.1922588,
"ITA","Sound recording",.2454116,.1880702,2024,.2756347,.1922588,
"THA","Sound recording",.3423453,.1880702,2024,.2900319,.1922588,
"ISL","Sound recording",.3733377,.1880702,2024,.3504781,.1922588,
"RUS","Sound recording",.2315639,.1880702,2024,.4186174,.1922588,
"CHN","Sound recording",.5159907,.1880702,2024,.4758765,.1922588,
"NLD","Construction",.1276427,.2176689,2024,.1085767,.2199217,
"GBR","Construction",.1253027,.2176689,2024,.1111608,.2199217,
"ESP","Construction",.1370434,.2176689,2024,.1205616,.2199217,
"PRT","Construction",.233391,.2176689,2024,.1268288,.2199217,
"JPN","Construction",.14386,.2176689,2024,.1320582,.2199217,
"LVA","Construction",.1389358,.2176689,2024,.1481534,.2199217,
"DEU","Construction",.1270729,.2176689,2024,.1530776,.2199217,
"CZE","Construction",.131753,.2176689,2024,.1577577,.2199217,
"CRI","Construction",.1778411,.2176689,2024,.1686234,.2199217,
"IRL","Construction",.1458948,.2176689,2024,.1718995,.2199217,
"FRA","Construction",.1721437,.2176689,2024,.1770678,.2199217,
"LTU","Construction",.1320582,.2176689,2024,.1813613,.2199217,
"CHN","Construction",.2512361,.2176689,2024,.1815444,.2199217,
"ZAF","Construction",.1433513,.2176689,2024,.183742,.2199217,
"CHL","Construction",.1423339,.2176689,2024,.1847594,.2199217,
"DNK","Construction",.1412148,.2176689,2024,.1860413,.2199217,
"AUS","Construction",.1844949,.2176689,2024,.1868349,.2199217,
"PER","Construction",.1881778,.2176689,2024,.1881778,.2199217,
"FIN","Construction",.2048428,.2176689,2024,.1908231,.2199217,
"AUT","Construction",.1936107,.2176689,2024,.1936107,.2199217,
"LUX","Construction",.1847594,.2176689,2024,.193977,.2199217,
"NZL","Construction",.1706176,.2176689,2024,.1942212,.2199217,
"CAN","Construction",.1976396,.2176689,2024,.1976396,.2199217,
"SVK","Construction",.1886255,.2176689,2024,.1978431,.2199217,
"IND","Construction",.1999796,.2176689,2024,.204151,.2199217,
"OECD","Construction",.2000102,.2176689,2024,,.2199217,.2053253
"KOR","Construction",.2486519,.2176689,2024,.2059212,.2199217,
"USA","Construction",.208831,.2176689,2024,.208831,.2199217,
"SWE","Construction",.188361,.2176689,2024,.2093804,.2199217,
"BRA","Construction",.2720724,.2176689,2024,.2110286,.2199217,
"SGP","Construction",.2036016,.2176689,2024,.2154034,.2199217,
"CHE","Construction",.2119849,.2176689,2024,.2212026,.2199217,
"NOR","Construction",.2037847,.2176689,2024,.223278,.2199217,
"BEL","Construction",.2425883,.2176689,2024,.2267372,.2199217,
"HUN","Construction",.1995523,.2176689,2024,.2347136,.2199217,
"TUR","Construction",.2590701,.2176689,2024,.2348967,.2199217,
"EST","Construction",.2596398,.2176689,2024,.2429138,.2199217,
"COL","Construction",.2187201,.2176689,2024,.2443585,.2199217,
"MYS","Construction",.2818598,.2176689,2024,.2482857,.2199217,
"GRC","Construction",.2776274,.2176689,2024,.2585614,.2199217,
"SVN","Construction",.2352223,.2176689,2024,.261227,.2199217,
"MEX","Construction",.2653169,.2176689,2024,.2636687,.2199217,
"ITA","Construction",.2520094,.2176689,2024,.2638112,.2199217,
"VNM","Construction",.2626717,.2176689,2024,.2862753,.2199217,
"POL","Construction",.2245396,.2176689,2024,.2879845,.2199217,
"ISR","Construction",.2801506,.2176689,2024,.2919524,.2199217,
"KAZ","Construction",.3002951,.2176689,2024,.299237,.2199217,
"IDN","Construction",.3163292,.2176689,2024,.3163292,.2199217,
"PHL","Construction",.3574117,.2176689,2024,.3314681,.2199217,
"THA","Construction",.4495676,.2176689,2024,.3740767,.2199217,
"RUS","Construction",.2918303,.2176689,2024,.3885238,.2199217,
"ISL","Construction",.4232577,.2176689,2024,.4400447,.2199217,
"NLD","Courier services",.059122,.272261,2024,.0794841,.25143,
"CZE","Courier services",.08117,.272261,2024,.0966707,.25143,
"PRT","Courier services",.1064916,.272261,2024,.0973909,.25143,
"FRA","Courier services",.1064916,.272261,2024,.1008119,.25143,
"DEU","Courier services",.0868498,.272261,2024,.1023505,.25143,
"ESP","Courier services",.1104364,.272261,2024,.1201591,.25143,
"AUT","Courier services",.129358,.272261,2024,.1203555,.25143,
"GBR","Courier services",.1294562,.272261,2024,.1244967,.25143,
"LTU","Courier services",.1105346,.272261,2024,.1261335,.25143,
"LUX","Courier services",.1218941,.272261,2024,.1325335,.25143,
"DNK","Courier services",.1530429,.272261,2024,.135136,.25143,
"LVA","Courier services",.1252169,.272261,2024,.1448587,.25143,
"EST","Courier services",.1598357,.272261,2024,.1458736,.25143,
"CRI","Courier services",.1416342,.272261,2024,.1474122,.25143,
"SVK","Courier services",.1300782,.272261,2024,.1513569,.25143,
"IRL","Courier services",.1548761,.272261,2024,.1703768,.25143,
"JPN","Courier services",.1930959,.272261,2024,.173454,.25143,
"HUN","Courier services",.1425508,.272261,2024,.1777916,.25143,
"ITA","Courier services",.1792811,.272261,2024,.1792811,.25143,
"SVN","Courier services",.1656137,.272261,2024,.1811143,.25143,
"GRC","Courier services",.1720136,.272261,2024,.1817364,.25143,
"SWE","Courier services",.1792811,.272261,2024,.1899204,.25143,
"NZL","Courier services",.1644024,.272261,2024,.1939634,.25143,
"POL","Courier services",.1791829,.272261,2024,.2047009,.25143,
"COL","Courier services",.1815399,.272261,2024,.2095623,.25143,
"FIN","Courier services",.1940616,.272261,2024,.2096605,.25143,
"OECD","Courier services",.2191109,.272261,2024,,.25143,.216941
"SGP","Courier services",.2358497,.272261,2024,.2194815,.25143,
"BEL","Courier services",.2202017,.272261,2024,.2292042,.25143,
"NOR","Courier services",.3991947,.272261,2024,.2416277,.25143,
"MYS","Courier services",.2520706,.272261,2024,.2472092,.25143,
"IND","Courier services",.5070329,.272261,2024,.2490425,.25143,
"PER","Courier services",.2561135,.272261,2024,.2561135,.25143,
"KAZ","Courier services",1,.272261,2024,.2866894,.25143,
"ISL","Courier services",.4613546,.272261,2024,.2931876,.25143,
"VNM","Courier services",.2880315,.272261,2024,.3175926,.25143,
"USA","Courier services",.3495242,.272261,2024,.3495242,.25143,
"CHE","Courier services",.3488591,.272261,2024,.3573706,.25143,
"AUS","Courier services",.3767858,.272261,2024,.3617205,.25143,
"CAN","Courier services",.3656873,.272261,2024,.3656873,.25143,
"THA","Courier services",.4459358,.272261,2024,.3830654,.25143,
"IDN","Courier services",.4387664,.272261,2024,.3904802,.25143,
"ISR","Courier services",.4058816,.272261,2024,.4058558,.25143,
"PHL","Courier services",.4165712,.272261,2024,.4067503,.25143,
"KOR","Courier services",.4417967,.272261,2024,.4160337,.25143,
"ZAF","Courier services",.3945123,.272261,2024,.4283568,.25143,
"MEX","Courier services",.4266627,.272261,2024,.4341168,.25143,
"TUR","Courier services",.4262754,.272261,2024,.4364422,.25143,
"RUS","Courier services",.3086391,.272261,2024,.4509936,.25143,
"CHL","Courier services",.4464775,.272261,2024,.4564016,.25143,
"CHN","Courier services",.5175965,.272261,2024,.4830514,.25143,
"BRA","Courier services",.5511288,.272261,2024,.4948331,.25143,
"JPN","Computer services",.0868056,.1912217,2024,.0713854,.1983316,
"ESP","Computer services",.1007926,.1912217,2024,.087003,.1983316,
"GBR","Computer services",.1298679,.1912217,2024,.1152631,.1983316,
"NLD","Computer services",.1290527,.1912217,2024,.1272792,.1983316,
"CZE","Computer services",.0859903,.1912217,2024,.1281302,.1983316,
"USA","Computer services",.1366079,.1912217,2024,.1366079,.1983316,
"PRT","Computer services",.1892372,.1912217,2024,.1427351,.1983316,
"LVA","Computer services",.1316329,.1912217,2024,.1436491,.1983316,
"SVK","Computer services",.1162128,.1912217,2024,.1436491,.1983316,
"AUS","Computer services",.1657428,.1912217,2024,.1503226,.1983316,
"IND","Computer services",.163091,.1912217,2024,.1535598,.1983316,
"ZAF","Computer services",.1115187,.1912217,2024,.1570625,.1983316,
"EST","Computer services",.2045587,.1912217,2024,.1581552,.1983316,
"FRA","Computer services",.1567579,.1912217,2024,.1593466,.1983316,
"DEU","Computer services",.1334421,.1912217,2024,.1601619,.1983316,
"CHL","Computer services",.1187658,.1912217,2024,.1625804,.1983316,
"CAN","Computer services",.1676456,.1912217,2024,.1676456,.1983316,
"KOR","Computer services",.1982885,.1912217,2024,.1682634,.1983316,
"CRI","Computer services",.1815067,.1912217,2024,.1694906,.1983316,
"LUX","Computer services",.1595083,.1912217,2024,.1715245,.1983316,
"LTU","Computer services",.1308177,.1912217,2024,.1728588,.1983316,
"NZL","Computer services",.1486921,.1912217,2024,.1795324,.1983316,
"OECD","Computer services",.174149,.1912217,2024,,.1983316,.1853335
"IRL","Computer services",.1445086,.1912217,2024,.1858332,.1983316,
"POL","Computer services",.1153975,.1912217,2024,.1866485,.1983316,
"DNK","Computer services",.1315342,.1912217,2024,.1866485,.1983316,
"BRA","Computer services",.2737944,.1912217,2024,.1984229,.1983316,
"PHL","Computer services",.228448,.1912217,2024,.1984229,.1983316,
"PER","Computer services",.203466,.1912217,2024,.203466,.1983316,
"SGP","Computer services",.1760654,.1912217,2024,.2069057,.1983316,
"ITA","Computer services",.2150345,.1912217,2024,.2150345,.1983316,
"TUR","Computer services",.1986646,.1912217,2024,.215751,.1983316,
"SVN","Computer services",.1898551,.1912217,2024,.2165748,.1983316,
"NOR","Computer services",.2021044,.1912217,2024,.2174888,.1983316,
"MYS","Computer services",.2325328,.1912217,2024,.2178292,.1983316,
"FIN","Computer services",.2054726,.1912217,2024,.218304,.1983316,
"SWE","Computer services",.191683,.1912217,2024,.2191193,.1983316,
"AUT","Computer services",.2040753,.1912217,2024,.2194954,.1983316,
"HUN","Computer services",.1832445,.1912217,2024,.2252856,.1983316,
"COL","Computer services",.1969541,.1912217,2024,.2260652,.1983316,
"GRC","Computer services",.2443072,.1912217,2024,.2271136,.1983316,
"IDN","Computer services",.2771984,.1912217,2024,.230938,.1983316,
"ISR","Computer services",.2260652,.1912217,2024,.2414853,.1983316,
"MEX","Computer services",.2267817,.1912217,2024,.2414853,.1983316,
"KAZ","Computer services",.2589479,.1912217,2024,.2422733,.1983316,
"CHE","Computer services",.2304631,.1912217,2024,.2424793,.1983316,
"BEL","Computer services",.243492,.1912217,2024,.246896,.1983316,
"VNM","Computer services",.2464569,.1912217,2024,.261877,.1983316,
"CHN","Computer services",.3245073,.1912217,2024,.2730387,.1983316,
"THA","Computer services",.3668531,.1912217,2024,.3066056,.1983316,
"ISL","Computer services",.3960987,.1912217,2024,.3953821,.1983316,
"RUS","Computer services",.2888384,.1912217,2024,.4348346,.1983316,
"JPN","Distribution services",.1012698,.1984906,2024,.0825647,.1933287,
"GBR","Distribution services",.1025768,.1984906,2024,.1091569,.1933287,
"SVK","Distribution services",.1096955,.1984906,2024,.1157792,.1933287,
"USA","Distribution services",.1195788,.1984906,2024,.1195788,.1933287,
"CHL","Distribution services",.1138384,.1984906,2024,.1241336,.1933287,
"DNK","Distribution services",.1272097,.1984906,2024,.1243528,.1933287,
"ESP","Distribution services",.1270801,.1984906,2024,.1276029,.1933287,
"LTU","Distribution services",.1157369,.1984906,2024,.1278619,.1933287,
"LVA","Distribution services",.122317,.1984906,2024,.1284006,.1933287,
"NLD","Distribution services",.1441087,.1984906,2024,.1284587,.1933287,
"CZE","Distribution services",.1164102,.1984906,2024,.1303229,.1933287,
"AUS","Distribution services",.1444045,.1984906,2024,.131783,.1933287,
"EST","Distribution services",.1320312,.1984906,2024,.1320735,.1933287,
"CRI","Distribution services",.1624441,.1984906,2024,.132797,.1933287,
"IRL","Distribution services",.1326702,.1984906,2024,.1369319,.1933287,
"PER","Distribution services",.1386958,.1984906,2024,.1386958,.1933287,
"PRT","Distribution services",.1785483,.1984906,2024,.139377,.1933287,
"COL","Distribution services",.1309407,.1984906,2024,.1412359,.1933287,
"CHN","Distribution services",.1777563,.1984906,2024,.1435592,.1933287,
"NZL","Distribution services",.1342809,.1984906,2024,.1438658,.1933287,
"DEU","Distribution services",.1427595,.1984906,2024,.1505884,.1933287,
"ISR","Distribution services",.1550059,.1984906,2024,.1550059,.1933287,
"OECD","Distribution services",.1608839,.1984906,2024,,.1933287,.1636177
"CHE","Distribution services",.1597383,.1984906,2024,.1658192,.1933287,
"ZAF","Distribution services",.1344842,.1984906,2024,.167556,.1933287,
"BRA","Distribution services",.2435751,.1984906,2024,.1718521,.1933287,
"ITA","Distribution services",.1722349,.1984906,2024,.1722349,.1933287,
"TUR","Distribution services",.1616097,.1984906,2024,.1761376,.1933287,
"LUX","Distribution services",.1585257,.1984906,2024,.1772307,.1933287,
"SVN","Distribution services",.1712633,.1984906,2024,.1790923,.1933287,
"POL","Distribution services",.138606,.1984906,2024,.1821156,.1933287,
"AUT","Distribution services",.1703845,.1984906,2024,.1826349,.1933287,
"KOR","Distribution services",.2175797,.1984906,2024,.1850043,.1933287,
"BEL","Distribution services",.1942063,.1984906,2024,.1881227,.1933287,
"MEX","Distribution services",.1730588,.1984906,2024,.1887168,.1933287,
"SGP","Distribution services",.1844894,.1984906,2024,.1910272,.1933287,
"SWE","Distribution services",.1873685,.1984906,2024,.1932733,.1933287,
"HUN","Distribution services",.1712712,.1984906,2024,.2016358,.1933287,
"NOR","Distribution services",.2119256,.1984906,2024,.2148088,.1933287,
"FRA","Distribution services",.1948215,.1984906,2024,.2170516,.1933287,
"CAN","Distribution services",.2323899,.1984906,2024,.2266639,.1933287,
"FIN","Distribution services",.2219669,.1984906,2024,.2283535,.1933287,
"GRC","Distribution services",.2380539,.1984906,2024,.2446762,.1933287,
"THA","Distribution services",.3673628,.1984906,2024,.308982,.1933287,
"ISL","Distribution services",.325677,.1984906,2024,.3120309,.1933287,
"IND","Distribution services",.3214821,.1984906,2024,.3126682,.1933287,
"VNM","Distribution services",.3223604,.1984906,2024,.3165312,.1933287,
"RUS","Distribution services",.2260767,.1984906,2024,.3253688,.1933287,
"KAZ","Distribution services",.3391753,.1984906,2024,.3348238,.1933287,
"MYS","Distribution services",.3510605,.1984906,2024,.3432316,.1933287,
"IDN","Distribution services",.6686981,.1984906,2024,.3537116,.1933287,
"PHL","Distribution services",.571822,.1984906,2024,.563993,.1933287,
"ESP","Commercial banking",.043299,.2199114,2024,.0611684,.2246331,
"CZE","Commercial banking",.0783505,.2199114,2024,.0886598,.2246331,
"GBR","Commercial banking",.1415808,.2199114,2024,.1257732,.2246331,
"LUX","Commercial banking",.1140893,.2199114,2024,.1285223,.2246331,
"DEU","Commercial banking",.1292096,.2199114,2024,.1395189,.2246331,
"NLD","Commercial banking",.1477663,.2199114,2024,.1402062,.2246331,
"SVK","Commercial banking",.1230241,.2199114,2024,.1429553,.2246331,
"LVA","Commercial banking",.1381443,.2199114,2024,.1429553,.2246331,
"IRL","Commercial banking",.137457,.2199114,2024,.1477663,.2246331,
"CRI","Commercial banking",.1780069,.2199114,2024,.1484536,.2246331,
"LTU","Commercial banking",.1443299,.2199114,2024,.1553265,.2246331,
"PRT","Commercial banking",.1766323,.2199114,2024,.1573883,.2246331,
"FRA","Commercial banking",.1491409,.2199114,2024,.1601375,.2246331,
"EST","Commercial banking",.1491409,.2199114,2024,.1628866,.2246331,
"JPN","Commercial banking",.1841924,.2199114,2024,.1642612,.2246331,
"AUT","Commercial banking",.1532646,.2199114,2024,.1683849,.2246331,
"POL","Commercial banking",.1546392,.2199114,2024,.1725086,.2246331,
"AUS","Commercial banking",.190378,.2199114,2024,.1752577,.2246331,
"DNK","Commercial banking",.1635739,.2199114,2024,.1869416,.2246331,
"OECD","Commercial banking",.1824742,.2199114,2024,,.2246331,.1881353
"CAN","Commercial banking",.1883162,.2199114,2024,.1883162,.2246331,
"ITA","Commercial banking",.1243986,.2199114,2024,.1945017,.2246331,
"CHL","Commercial banking",.1835051,.2199114,2024,.1972509,.2246331,
"GRC","Commercial banking",.2405498,.2199114,2024,.1986254,.2246331,
"SVN","Commercial banking",.1890034,.2199114,2024,.1993127,.2246331,
"USA","Commercial banking",.2006873,.2199114,2024,.2006873,.2246331,
"MYS","Commercial banking",.2061856,.2199114,2024,.2006873,.2246331,
"BEL","Commercial banking",.1972509,.2199114,2024,.2075601,.2246331,
"PER","Commercial banking",.1910653,.2199114,2024,.2103093,.2246331,
"KOR","Commercial banking",.2584193,.2199114,2024,.2123711,.2246331,
"ISR","Commercial banking",.2178694,.2199114,2024,.2123711,.2246331,
"HUN","Commercial banking",.1876289,.2199114,2024,.2137457,.2246331,
"FIN","Commercial banking",.2082474,.2199114,2024,.2219931,.2246331,
"NZL","Commercial banking",.1731959,.2199114,2024,.2226804,.2246331,
"SWE","Commercial banking",.1958763,.2199114,2024,.2254295,.2246331,
"TUR","Commercial banking",.2068729,.2199114,2024,.243299,.2246331,
"NOR","Commercial banking",.2508591,.2199114,2024,.2522337,.2246331,
"ZAF","Commercial banking",.2419244,.2199114,2024,.2584192,.2246331,
"CHE","Commercial banking",.2563574,.2199114,2024,.2611684,.2246331,
"SGP","Commercial banking",.2474227,.2199114,2024,.2625429,.2246331,
"COL","Commercial banking",.2570447,.2199114,2024,.2701031,.2246331,
"PHL","Commercial banking",.3065292,.2199114,2024,.2701031,.2246331,
"BRA","Commercial banking",.4295533,.2199114,2024,.2920962,.2246331,
"ISL","Commercial banking",.3443299,.2199114,2024,.3003437,.2246331,
"CHN","Commercial banking",.361512,.2199114,2024,.3017182,.2246331,
